-1000, -1000, 79.47, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.81, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.59, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.81, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.59, -1000, 

-1000, -1000, 79.81, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.59, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.81, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.70, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.70, 79.59, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.70, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.59, 79.59, -1000, 

-1000, -1000, 79.47, 79.59, -1000, 

-1000, -1000, 79.47, 79.70, -1000, 

-1000, -1000, 79.47, 79.59, -1000, 

-1000, -1000, 79.47, 79.59, -1000, 

-1000, -1000, 79.47, 79.47, -1000, 

-1000, -1000, 79.47, 79.47, -1000, 

-1000, -1000, 79.36, 79.59, -1000, 

-1000, -1000, 79.36, 79.59, -1000, 

-1000, -1000, 79.36, 79.47, -1000, 

-1000, -1000, 79.25, 79.47, -1000, 

-1000, -1000, 79.25, 79.47, -1000, 

-1000, -1000, 79.25, 79.47, -1000, 

-1000, -1000, 79.14, 79.36, -1000, 

-1000, -1000, 79.14, 79.25, -1000, 

-1000, -1000, 79.14, 79.36, -1000, 

-1000, -1000, 79.14, 79.25, -1000, 

-1000, -1000, 79.03, 79.25, -1000, 

-1000, -1000, 79.14, 79.25, -1000, 

-1000, -1000, 79.03, 79.25, -1000, 

-1000, -1000, 79.03, 79.25, -1000, 

-1000, -1000, 78.91, 79.14, -1000, 

-1000, -1000, 78.91, 79.14, -1000, 

-1000, -1000, 78.91, 79.14, -1000, 

-1000, -1000, 78.91, 79.14, -1000, 

-1000, -1000, 78.91, 79.03, -1000, 

-1000, -1000, 78.80, 79.03, -1000, 

-1000, -1000, 78.80, 79.03, -1000, 

-1000, -1000, 78.80, 78.91, -1000, 

-1000, -1000, 78.69, 79.03, -1000, 

-1000, -1000, 78.69, 78.91, -1000, 

-1000, -1000, 78.69, 78.91, -1000, 

-1000, -1000, 78.69, 78.80, -1000, 

-1000, -1000, 78.69, 78.80, -1000, 

-1000, -1000, 78.69, 78.91, -1000, 

-1000, -1000, 78.57, 78.80, -1000, 

-1000, -1000, 78.57, 78.69, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.46, 78.80, -1000, 

-1000, -1000, 78.35, 78.91, -1000, 

-1000, -1000, 78.35, 78.91, -1000, 

-1000, -1000, 78.35, 78.91, -1000, 

-1000, -1000, 78.35, 79.03, -1000, 

-1000, -1000, 78.35, 79.03, -1000, 

-1000, -1000, 78.24, 79.14, -1000, 

-1000, -1000, 78.35, 79.14, -1000, 

-1000, -1000, 78.24, 79.14, -1000, 

-1000, -1000, 78.24, 79.14, -1000, 

-1000, -1000, 78.24, 79.14, -1000, 

-1000, -1000, 78.12, 79.25, -1000, 

-1000, -1000, 78.12, 79.36, -1000, 

-1000, -1000, 78.12, 79.36, -1000, 

-1000, -1000, 78.12, 79.36, -1000, 

-1000, -1000, 78.12, 79.36, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.59, -1000, 

-1000, -1000, 78.01, 79.70, -1000, 

-1000, -1000, 78.01, 79.70, -1000, 

-1000, -1000, 77.90, 79.81, -1000, 

-1000, -1000, 77.90, 79.93, -1000, 

-1000, -1000, 77.90, 79.93, -1000, 

-1000, -1000, 77.79, 80.04, -1000, 

-1000, -1000, 77.90, 80.04, -1000, 

-1000, -1000, 77.79, 80.15, -1000, 

-1000, -1000, 77.79, 80.15, -1000, 

-1000, -1000, 77.79, 80.26, -1000, 

-1000, -1000, 77.79, 80.37, -1000, 

-1000, -1000, 77.68, 80.37, -1000, 

-1000, -1000, 77.68, 80.37, -1000, 

-1000, -1000, 77.68, 80.49, -1000, 

-1000, -1000, 77.68, 80.49, -1000, 

-1000, -1000, 77.68, 80.49, -1000, 

-1000, -1000, 77.68, 80.49, -1000, 

-1000, -1000, 77.56, 80.49, -1000, 

-1000, -1000, 77.56, 80.37, -1000, 

-1000, -1000, 77.56, 80.37, -1000, 

-1000, -1000, 77.56, 80.49, -1000, 

-1000, -1000, 77.56, 80.26, -1000, 

-1000, -1000, 77.45, 80.26, -1000, 

-1000, -1000, 77.45, 80.26, -1000, 

-1000, -1000, 77.45, 80.26, -1000, 

-1000, -1000, 77.45, 80.15, -1000, 

-1000, -1000, 77.45, 80.26, -1000, 

-1000, -1000, 77.45, 80.15, -1000, 

-1000, -1000, 77.34, 80.26, -1000, 

-1000, -1000, 77.34, 80.15, -1000, 

-1000, -1000, 77.34, 80.15, -1000, 

-1000, -1000, 77.34, 80.15, -1000, 

-1000, -1000, 77.34, 80.15, -1000, 

-1000, -1000, 77.22, 80.04, -1000, 

-1000, -1000, 77.34, 80.04, -1000, 

-1000, -1000, 77.22, 80.04, -1000, 

-1000, -1000, 77.34, 79.93, -1000, 

-1000, -1000, 77.22, 79.93, -1000, 

-1000, -1000, 77.22, 79.93, -1000, 

-1000, -1000, 77.22, 79.93, -1000, 

-1000, -1000, 77.22, 79.93, -1000, 

-1000, -1000, 77.22, 79.93, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.81, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.70, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.11, 79.59, -1000, 

-1000, -1000, 77.22, 79.47, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.47, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.47, -1000, 

-1000, -1000, 77.22, 79.47, -1000, 

-1000, -1000, 77.22, 79.59, -1000, 

-1000, -1000, 77.22, 79.47, -1000, 

-1000, -1000, 77.34, 79.47, -1000, 

-1000, -1000, 77.34, 79.47, -1000, 

-1000, -1000, 77.34, 79.47, -1000, 

-1000, -1000, 77.45, 79.47, -1000, 

-1000, -1000, 77.45, 79.47, -1000, 

-1000, -1000, 77.45, 79.36, -1000, 

-1000, -1000, 77.56, 79.47, -1000, 

-1000, -1000, 77.56, 79.36, -1000, 

-1000, -1000, 77.56, 79.36, -1000, 

-1000, -1000, 77.68, 79.47, -1000, 

-1000, -1000, 77.68, 79.36, -1000, 

-1000, -1000, 77.68, 79.36, -1000, 

-1000, -1000, 77.79, 79.36, -1000, 

-1000, -1000, 77.79, 79.47, -1000, 

-1000, -1000, 77.79, 79.47, -1000, 

-1000, -1000, 77.90, 79.47, -1000, 

-1000, -1000, 77.90, 79.36, -1000, 

-1000, -1000, 77.90, 79.36, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.36, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.47, -1000, 

-1000, -1000, 78.01, 79.36, -1000, 

-1000, -1000, 78.12, 79.47, -1000, 

-1000, -1000, 78.12, 79.47, -1000, 

-1000, -1000, 78.12, 79.47, -1000, 

-1000, -1000, 78.24, 79.70, -1000, 

-1000, -1000, 78.12, 80.15, -1000, 

-1000, -1000, 78.24, 80.82, -1000, 

-1000, -1000, 78.24, 81.50, -1000, 

-1000, -1000, 78.24, 82.06, -1000, 

-1000, -1000, 78.35, 82.62, -1000, 

-1000, -1000, 78.35, 83.19, -1000, 

-1000, -1000, 78.35, 83.75, -1000, 

-1000, -1000, 78.46, 84.20, -1000, 

-1000, -1000, 78.46, 84.76, -1000, 

-1000, -1000, 78.46, 85.21, -1000, 

-1000, -1000, 78.46, 85.66, -1000, 

-1000, -1000, 78.46, 86.00, -1000, 

-1000, -1000, 78.57, 86.22, -1000, 

-1000, -1000, 78.57, 86.34, -1000, 

-1000, -1000, 78.57, 86.45, -1000, 

-1000, -1000, 78.57, 86.45, -1000, 

-1000, -1000, 78.69, 86.34, -1000, 

-1000, -1000, 78.69, 86.34, -1000, 

-1000, -1000, 78.69, 86.22, -1000, 

-1000, -1000, 78.69, 86.11, -1000, 

-1000, -1000, 78.69, 86.00, -1000, 

-1000, -1000, 78.69, 86.00, -1000, 

-1000, -1000, 78.69, 85.78, -1000, 

-1000, -1000, 78.69, 85.66, -1000, 

-1000, -1000, 78.80, 85.55, -1000, 

-1000, -1000, 78.80, 85.44, -1000, 

-1000, -1000, 78.80, 85.44, -1000, 

-1000, -1000, 78.80, 85.21, -1000, 

-1000, -1000, 78.80, 85.10, -1000, 

-1000, -1000, 78.80, 84.99, -1000, 

-1000, -1000, 78.91, 84.87, -1000, 

-1000, -1000, 78.91, 84.65, -1000, 

-1000, -1000, 78.91, 84.65, -1000, 

-1000, -1000, 78.91, 84.54, -1000, 

-1000, -1000, 78.91, 84.31, -1000, 

-1000, -1000, 78.91, 84.31, -1000, 

-1000, -1000, 78.91, 84.20, -1000, 

-1000, -1000, 78.91, 84.09, -1000, 

-1000, -1000, 78.91, 83.97, -1000, 

-1000, -1000, 78.91, 83.86, -1000, 

-1000, -1000, 78.91, 83.75, -1000, 

-1000, -1000, 78.91, 83.75, -1000, 

-1000, -1000, 78.91, 83.53, -1000, 

-1000, -1000, 79.03, 83.41, -1000, 

-1000, -1000, 79.03, 83.30, -1000, 

-1000, -1000, 78.91, 83.30, -1000, 

-1000, -1000, 78.91, 83.07, -1000, 

-1000, -1000, 79.03, 83.07, -1000, 

-1000, -1000, 79.03, 82.96, -1000, 

-1000, -1000, 79.03, 82.85, -1000, 

-1000, -1000, 79.03, 82.74, -1000, 

-1000, -1000, 79.03, 82.74, -1000, 

-1000, -1000, 79.03, 82.62, -1000, 

-1000, -1000, 79.03, 82.51, -1000, 

-1000, -1000, 79.03, 82.51, -1000, 

-1000, -1000, 79.03, 82.40, -1000, 

-1000, -1000, 79.03, 82.40, -1000, 

-1000, -1000, 79.03, 82.29, -1000, 

-1000, -1000, 79.14, 82.29, -1000, 

-1000, -1000, 79.03, 82.29, -1000, 

-1000, -1000, 79.14, 82.18, -1000, 

-1000, -1000, 79.14, 82.06, -1000, 

-1000, -1000, 79.14, 81.95, -1000, 

-1000, -1000, 79.14, 81.95, -1000, 

-1000, -1000, 79.14, 81.95, -1000, 

-1000, -1000, 79.14, 81.84, -1000, 

-1000, -1000, 79.14, 81.84, -1000, 

-1000, -1000, 79.14, 81.84, -1000, 

-1000, -1000, 79.14, 81.72, -1000, 

-1000, -1000, 79.14, 81.61, -1000, 

-1000, -1000, 79.14, 81.61, -1000, 

-1000, -1000, 79.14, 81.61, -1000, 

-1000, -1000, 79.14, 81.50, -1000, 

-1000, -1000, 79.25, 81.50, -1000, 

-1000, -1000, 79.14, 81.39, -1000, 

-1000, -1000, 79.25, 81.39, -1000, 

-1000, -1000, 79.25, 81.39, -1000, 

-1000, -1000, 79.25, 81.28, -1000, 

-1000, -1000, 79.25, 81.28, -1000, 

-1000, -1000, 79.25, 81.28, -1000, 

-1000, -1000, 79.25, 81.16, -1000, 

-1000, -1000, 79.25, 81.16, -1000, 

-1000, -1000, 79.25, 81.05, -1000, 

-1000, -1000, 79.25, 81.05, -1000, 

-1000, -1000, 79.25, 81.05, -1000, 

-1000, -1000, 79.25, 81.05, -1000, 

-1000, -1000, 79.36, 81.05, -1000, 

-1000, -1000, 79.36, 80.94, -1000, 

-1000, -1000, 79.36, 80.94, -1000, 

-1000, -1000, 79.36, 80.94, -1000, 

-1000, -1000, 79.36, 80.82, -1000, 

-1000, -1000, 79.36, 80.82, -1000, 

-1000, -1000, 79.36, 80.82, -1000, 

-1000, -1000, 79.36, 80.82, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.82, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.71, -1000, 

-1000, -1000, 79.36, 80.60, -1000, 

-1000, -1000, 79.47, 80.60, -1000, 

-1000, -1000, 79.36, 80.60, -1000, 

-1000, -1000, 79.36, 80.60, -1000, 

-1000, -1000, 79.36, 80.60, -1000, 

-1000, -1000, 79.47, 80.60, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.36, 80.49, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.47, 80.37, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.47, 80.49, -1000, 

-1000, -1000, 79.47, 80.37, -1000, 

-1000, -1000, 79.47, 80.37, -1000, 

-1000, -1000, 79.47, 80.37, -1000, 

-1000, -1000, 79.47, 80.37, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.47, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.47, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.47, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.47, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.26, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.59, 80.04, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.59, 80.15, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.15, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.59, 79.93, -1000, 

-1000, -1000, 79.59, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.59, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.59, 79.93, -1000, 

-1000, -1000, 79.59, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 80.04, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.81, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.70, 79.93, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.81, 80.04, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.81, 79.93, -1000, 

-1000, -1000, 79.81, 80.04, -1000, 

-1000, -1000, 79.93, 80.15, -1000, 

-1000, -1000, 79.93, 80.04, -1000, 

-1000, -1000, 79.93, 80.04, -1000, 

-1000, -1000, 79.93, 80.15, -1000, 

-1000, -1000, 79.93, 80.04, -1000, 

-1000, -1000, 79.93, 80.04, -1000, 

